naId,recordGroup,level,status,exemptions,securityClassification,note,coverageStart,coverageEnd,title
5956120,263,series,Restricted - Fully,Other,Top Secret,"Per the Central Intelligence Agency (CIA) Information Act of 1984, these records are exempted from search, review, publication, or disclosure under the Freedom of Information Act (FOIA). They are also exempted from Mandatory Declassification Review (MDR) requests under Section 3.5(a)(2) of Executive Order 13526.",,,Headquarters Incoming Cables Relating to PBSUCCESS
5956137,263,series,Restricted - Fully,Other,Top Secret,"Per the Central Intelligence Agency (CIA) Information Act of 1984, these records are exempted from search, review, publication, or disclosure under the Freedom of Information Act (FOIA). They are also exempted from Mandatory Declassification Review (MDR) requests under Section 3.5(a)(2) of Executive Order 13526.",,,Lincoln Station Communications Files
7553367,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"6) SNIE 12.4-60, 3 May 60, The Situation and Prospects in East Germany"
7553534,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"67) NIE 11-3/8-79, 17 Mar 80, Soviet Capabilities for Strategic Nuclear Conflict Through the 1980s"
7553537,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"70) SNIE 11-4/2-81, 6 Oct 81, Soviet Potential to Respond to US Strategic Force Improvements and Foreign Relations"
7553274,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"40) SE 41, 8 Apr 53, Probable Communist Reactions to Certain Possible UN/US Military Courses of Action with Respect to the Korean War"
7553302,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"68) SNIE 11-8-54, 14 Sept 54, Probable Warning of Soviet Attack on the US Through Mid-1957"
7553499,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"32) NIE 11-8-63, 18 Oct 63, Soviet Capabilities for Strategic Attack"
7579597,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo for J. Patrick Coyne from Kirk re: Per Our Discussions, 2/11/60"
1412083,263,series,Restricted - Partly,FOIA (b)(1) National Security,Secret,,1940,1957,War Document Project Records
7542471,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"63) NIE 11-3/8-77, 21 Feb 78, Soviet Capabilities for Strategic Nuclear Conflict Through the Late 1980s, Volume I"
7553405,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"44) NIE 11-4-78, 7 Jul 81, Soviet Goals and Expectations in the Global Power Arena"
7542244,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"69) NIE 11-6-54, 5 Oct 54, Soviet Capabilities and probable Programs in the Guided Missile Field"
7553655,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"54) NIE 11-1-83JX, 19 Jul 83, The Soviet Space Program"
102260454,263,series,Restricted - Fully,FOIA (b)(1) National Security,Secret,,,,Chronological Files
7542209,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"34) NIE 64 (Part I), 12 Nov 52, Soviet Bloc Capabilities Through Mid-1953"
7542599,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"57) NIE 11-16-83X, 8 Mar 83, The Soviet Approach to Arms Control: Implications for START and INF"
7553265,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"31) SE 30, 5 Jun 52, Probable Soviet courses of Action with Respect to Berlin Through Mid-1953"
7579479,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo to DCI from Kirk re: Memo from DCI to Legislative Counsel and Director of Personnel, 3/14/61"
7579566,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo to DCI from Kirk re: Report on Cuban Operation, 11/24/61"
7579663,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Letter to Kirk from Hoover re: Promotion to Asst. Director for Special Operations, 12/14/51"
7542337,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"35) NIE 11/12-73, 7 May 74, Soviet and East European Attitudes Toward MBFR (Mutual and Balanced Force Reductions)"
7553369,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"8) SNIE 10-65, 4 Feb 65, Communist Military Capabilities and Near-Term Intentions in Laos and South Vietnam"
7553631,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"30) IIM 75-015, 3 Mar 75, Soviet Strategic Policies and Force Options Under the Vladivostok Understanding"
7553516,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"49) NIE 11-8-70, 24 Nov 70, Soviet Forces for Intercontinental Attack"
7579530,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Letter to E. Hawley from Kirk re: Offer from John Chaffee, 7/22/81"
7542325,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"23) NIE 4-70, 7 Jul 70, The Clandestine Introduction of Nuclear Weapons into the US"
7542566,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"24) NIE 11-8-71, 21 Oct 71, Soviet Forces for Intercontinental Attack"
7553319,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"85) NIE 11-12-55, 20 Dec 55, Soviet Guided Missile Capabilities and Probable Programs"
7579589,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Letter to Dulles from Hoover re: True Magazine Article, 9/11/59"
7542608,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIE 12-68, 7 Nov 68, Eastern Europe and the USSR in the Aftermath of the Invasion of Czechoslovakia"
1374095,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,Secret,,,,"""Hunt for Nazi War Criminals"""
7542403,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"47) SNIE 11-17-83, 15 Sept 83, Implications of Soviet Use of Chemical and Toxin Weapons for US Security Interests"
7553475,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"8) SNIE 11-10-57, 10 Dec 57, The Soviet ICBM Program"
7542531,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"48) NIE 11-14-79, 31 Jan 79, Warsaw Pact Forces Opposite NATO"
7553541,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"74) NICM 83-10017, 12 Sept 83, Possible Soviet Responses to the US Strategic Defense Initiative"
7553677,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIE 11-14/40-81, Oct 85, Soviet Military Forces in the Far East"
7579466,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo re: Congressional Calls on Early Retirement, 8/21/62"
7542298,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"123) SNIE 2-3-61, 18 Jul 61, Probable Soviet Reaction to a Western Embargo"
7542598,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"56) SNIE 11-16-85, Mar 85, Soviet Strategic and Political Objectives in Arms Control in 1985"
7579474,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,Handwritten Letter from Mrs. Hollingsworth to Kirk re: Education/Scholarships for Children of CIA Officers
7579507,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Letter to M. Lazo from Kirk re: Interest in Learning Status of Article, 8/3/64"
7542323,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"21) SNIE 11-16-70, 19 Feb 70, Soviet Attitudes Toward Salt"
7542382,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"26) SNIE 14.3-63, 26 Jun 63, The Impact of the Sino-Soviet Dispute on North Vietnam and Its Policies"
7579622,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Note to Kirk from Mr. Clarendon re: Help for Clavero Girl, 11/27/62"
102260490,263,series,Restricted - Fully,FOIA (b)(3) Statute; FOIA (b)(1) National Security,Secret,This material is restricted under the Atomic Energy Act of 1954.,,,Research and Development Project Final Reports
7542219,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"44) SE 44, 30 Apr 53, The Soviet Statement of 25 April 1953 in Reply to President Eisenhower's Speech on 16 April 1953"
7542320,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"18) NIE 11-7-66, 28 Apr 66, Trends in Soviet General Policies"
7579583,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Handwritten Note to Kirk from Mr. Clarendon re: Fellowship for Daughter of Mrs. Clavero, 9/5/62"
7579599,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo to Sam Papich from Kirk re: International Association of Chiefs of Police, 11/29/61"
7579656,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Letter to Hoover from Kirk re: Mr. Papich's Arrangement of Briefing, 8/20/55"
7542623,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIE 12/11-83, 28 Jun 83, Military Reliability of the Soviet Union's Warsaw Pact Allies"
